Episode,Total_Reward
3899,162.0
3900,104.5
3901,160.0
3902,95.10000000000001
3903,119.06
3904,137.0
3905,121.0
3906,157.0
3907,140.0
3908,96.4
3909,129.2
3910,160.0
3911,144.8
3912,147.86
3913,135.5
3914,147.8
3915,128.5
3916,157.6
3917,132.4
3918,121.0
3919,115.8
3920,121.0
3921,156.56
3922,160.0
3923,153.8
3924,160.0
3925,160.0
3926,156.8
3927,162.0
3928,155.6
3929,134.5
3930,119.5
3931,156.7
3932,149.2
3933,117.1
3934,132.4
3935,160.0
3936,160.0
3937,132.2
3938,129.0
3939,119.0
3940,140.0
3941,132.3
3942,125.5
3943,129.4
3944,88.3
3945,157.6
3946,139.0
3947,137.0
3948,157.0
3949,94.4
3950,130.9
3951,144.2
3952,90.2
3953,98.6
3954,119.5
3955,113.5
3956,137.6
3957,120.0
3958,157.0
3959,160.0
3960,140.0
3961,137.0
3962,35.2
3963,100.3
3964,156.0
3965,137.0
3966,157.2
3967,154.0
3968,137.6
3969,158.0
3970,116.8
3971,129.2
3972,126.0
3973,160.0
3974,134.5
3975,74.5
3976,97.46000000000001
3977,155.7
3978,134.9
3979,118.0
3980,149.0
3981,140.0
3982,135.5
3983,160.0
3984,108.5
3985,160.0
3986,162.0
3987,160.0
3988,111.4
3989,115.0
3990,150.8
3991,157.0
3992,160.0
3993,108.6
3994,140.0
3995,132.8
3996,162.0
3997,160.0
3998,132.0
3999,156.56
4000,105.5
4001,144.5
4002,100.0
4003,132.8
4004,160.0
4005,147.5
4006,144.5
4007,127.0
4008,97.3
4009,130.5
4010,160.0
4011,144.5
4012,103.9
4013,137.0
4014,88.3
4015,116.5
4016,154.0
4017,146.1
4018,154.0
4019,92.0
4020,117.5
4021,137.0
4022,136.7
4023,84.0
4024,160.0
4025,124.0
4026,135.6
4027,160.0
4028,159.0
4029,145.8
4030,124.8
4031,160.0
4032,87.0
4033,119.0
4034,91.1
4035,104.0
4036,153.3
4037,159.0
4038,159.0
4039,121.96000000000001
4040,129.2
4041,151.2
4042,134.0
4043,112.4
4044,132.0
4045,132.3
4046,89.2
4047,95.0
4048,83.9
4049,139.0
4050,162.0
4051,128.0
4052,139.6
4053,74.7
4054,160.0
4055,124.06
4056,156.8
4057,160.0
4058,133.8
4059,105.9
4060,142.0
4061,140.0
4062,117.5
4063,136.6
4064,115.7
4065,162.0
4066,72.1
4067,133.4
4068,129.5
4069,156.0
4070,149.0
4071,81.8
4072,118.5
4073,136.4
4074,72.0
4075,133.4
4076,132.8
4077,160.0
4078,102.4
4079,109.4
4080,160.0
4081,155.6
4082,160.0
4083,128.8
4084,125.4
4085,121.7
4086,135.6
4087,137.0
4088,147.5
4089,155.56
4090,139.0
4091,153.7
4092,116.5
4093,146.0
4094,135.5
4095,114.0
4096,64.8
4097,154.56
4098,160.0
4099,137.0
4100,119.8
4101,122.7
4102,137.0
4103,160.0
4104,147.39999999999998
4105,92.9
4106,160.0
4107,124.5
4108,154.0
4109,159.0
4110,156.8
4111,28.5
4112,152.4
4113,154.0
4114,152.6
4115,98.8
4116,86.6
4117,149.0
4118,147.8
4119,84.0
4120,132.8
4121,148.0
4122,129.5
4123,137.0
4124,146.0
4125,134.0
4126,122.8
4127,140.0
4128,140.0
4129,160.0
4130,157.6
4131,105.0
4132,159.0
4133,156.8
4134,142.0
4135,144.5
4136,158.8
4137,106.0
4138,139.0
4139,90.80000000000001
4140,137.0
4141,83.5
4142,121.5
4143,96.5
4144,88.1
4145,120.5
4146,132.3
4147,155.8
4148,130.5
4149,142.5
4150,140.0
4151,101.0
4152,91.6
4153,118.0
4154,92.9
4155,115.0
4156,125.8
4157,128.5
4158,137.0
4159,146.0
4160,108.0
4161,101.5
4162,137.0
4163,131.2
4164,104.0
4165,137.0
4166,71.0
4167,128.8
4168,157.6
4169,159.0
4170,147.8
4171,119.0
4172,115.0
4173,129.6
4174,135.5
4175,117.0
4176,96.3
4177,149.0
4178,111.9
4179,155.8
4180,160.0
4181,115.0
4182,125.4
4183,19.199999999999996
4184,116.2
4185,133.7
4186,120.5
4187,132.8
4188,160.0
4189,103.5
4190,116.2
4191,160.0
4192,136.4
4193,141.0
4194,154.0
4195,159.0
4196,156.0
4197,134.6
4198,162.0
4199,129.0
4200,132.0
4201,160.0
4202,133.0
4203,137.6
4204,127.0
4205,136.0
4206,155.6
4207,160.0
4208,147.8
4209,93.80000000000001
4210,160.0
4211,96.6
4212,137.0
4213,159.0
4214,160.0
4215,133.4
4216,111.2
4217,87.4
4218,155.6
4219,133.8
4220,136.3
4221,112.0
4222,152.8
4223,160.0
4224,134.9
4225,156.0
4226,119.5
4227,135.5
4228,140.5
4229,114.8
4230,124.0
4231,148.4
4232,133.8
4233,137.0
4234,80.8
4235,114.39999999999999
4236,79.30000000000001
4237,156.7
4238,144.3
4239,98.4
4240,140.0
4241,93.6
4242,133.0
4243,136.8
4244,157.6
4245,94.4
4246,158.7
4247,139.0
4248,156.0
4249,95.36
4250,157.6
4251,132.8
4252,113.5
4253,129.6
4254,155.56
4255,105.5
4256,151.2
4257,139.0
4258,132.4
4259,131.5
4260,129.2
4261,100.5
4262,136.0
4263,113.39999999999999
4264,131.8
4265,105.5
4266,157.0
4267,103.0
4268,160.0
4269,118.36
4270,134.9
4271,100.0
4272,74.30000000000001
4273,155.6
4274,160.0
4275,116.0
4276,105.7
4277,119.5
4278,147.8
4279,105.6
4280,112.8
4281,141.0
4282,134.6
4283,128.0
4284,110.3
4285,147.8
4286,103.0
4287,135.5
4288,119.2
4289,129.0
4290,156.56
4291,111.8
4292,102.4
4293,94.0
4294,160.0
4295,159.0
4296,140.0
4297,137.0
4298,69.4
4299,149.2
4300,135.5
4301,94.19999999999999
4302,116.0
4303,126.5
4304,132.0
4305,51.599999999999994
4306,121.0
4307,160.0
4308,129.2
4309,124.2
4310,133.7
4311,139.0
4312,117.4
4313,156.5
4314,134.5
4315,156.7
4316,126.6
4317,160.0
4318,118.5
4319,153.56
4320,154.4
4321,84.0
4322,114.0
4323,118.0
4324,162.0
4325,129.0
4326,132.8
4327,160.0
4328,94.4
4329,160.0
4330,94.8
4331,132.3
4332,107.3
4333,137.0
4334,131.0
4335,142.7
4336,158.0
4337,118.0
4338,98.8
4339,136.9
4340,158.0
4341,139.0
4342,156.7
4343,156.0
4344,99.5
4345,114.4
4346,152.5
4347,134.6
4348,129.36
4349,138.5
4350,133.6
4351,139.0
4352,139.0
4353,137.0
4354,156.0
4355,134.8
4356,133.8
4357,129.0
4358,160.0
4359,128.5
4360,158.7
4361,130.2
4362,101.5
4363,129.4
4364,154.16
4365,137.0
4366,82.4
4367,135.5
4368,146.6
4369,133.4
4370,145.06
4371,121.0
4372,113.4
4373,159.0
4374,160.0
4375,97.3
4376,52.199999999999996
4377,118.0
4378,132.3
4379,117.0
4380,156.8
4381,92.5
4382,147.8
4383,157.0
4384,76.3
4385,134.9
4386,126.0
4387,135.2
4388,121.0
4389,160.0
4390,125.9
4391,117.8
4392,157.0
4393,140.0
4394,115.0
4395,160.0
4396,136.0
4397,138.5
4398,160.0
4399,134.9
4400,75.8
4401,136.4
4402,128.3
4403,122.4
4404,72.4
4405,146.0
4406,89.3
4407,162.0
4408,115.0
4409,162.0
4410,137.0
4411,160.0
4412,112.2
4413,100.80000000000001
4414,160.0
4415,154.0
4416,114.6
4417,160.0
4418,147.0
4419,112.4
4420,160.0
4421,123.9
4422,136.8
4423,160.0
4424,160.0
4425,72.3
4426,162.0
4427,83.06
4428,110.6
4429,122.4
4430,124.8
4431,115.0
4432,141.0
4433,145.5
4434,153.4
4435,110.0
4436,121.0
4437,111.0
4438,155.6
4439,95.0
4440,157.0
4441,156.8
4442,116.0
4443,160.0
4444,114.2
4445,127.5
4446,94.8
4447,150.4
4448,94.90000000000002
4449,136.26
4450,135.5
4451,125.96
4452,118.0
4453,159.0
4454,137.6
4455,108.0
4456,152.4
4457,115.0
4458,156.8
4459,134.6
4460,147.8
4461,140.0
4462,128.8
4463,74.3
4464,160.0
4465,157.0
4466,133.0
4467,147.8
4468,160.0
4469,129.2
4470,159.0
4471,137.6
4472,92.6
4473,126.0
4474,139.0
4475,158.0
4476,118.0
4477,134.9
4478,119.5
4479,130.2
4480,142.0
4481,131.3
4482,96.2
4483,141.8
4484,155.7
4485,147.8
4486,61.03999999999999
4487,114.5
4488,95.8
4489,157.0
4490,133.4
4491,99.46000000000001
4492,109.2
4493,149.0
4494,140.0
4495,133.7
4496,155.0
4497,129.2
4498,160.0
4499,114.6
4500,155.8
4501,69.19999999999999
4502,159.0
4503,160.0
4504,137.0
4505,103.0
4506,150.8
4507,132.0
4508,160.0
4509,157.0
4510,137.6
4511,120.0
4512,150.36
4513,160.0
4514,135.7
4515,160.0
4516,137.0
4517,157.0
4518,152.39999999999998
4519,137.0
4520,130.6
4521,113.8
4522,156.0
4523,133.0
4524,160.0
4525,88.3
4526,148.5
4527,125.8
4528,117.0
4529,111.6
4530,112.0
4531,129.4
4532,128.6
4533,134.5
4534,121.0
4535,109.8
4536,115.0
4537,159.0
4538,132.0
4539,156.5
4540,117.4
4541,160.0
4542,123.9
4543,131.6
4544,160.0
4545,159.0
4546,160.0
4547,129.2
4548,133.4
4549,138.0
4550,160.0
4551,160.0
4552,140.5
4553,124.0
4554,124.0
4555,76.4
4556,142.8
4557,117.0
4558,92.9
4559,133.6
4560,160.0
4561,118.0
4562,121.0
4563,156.0
4564,160.0
4565,113.1
4566,125.7
4567,121.0
4568,158.0
4569,129.4
4570,119.5
4571,160.0
4572,140.5
4573,135.5
4574,160.0
4575,60.8
4576,152.4
4577,141.0
4578,110.0
4579,100.8
4580,160.0
4581,112.2
4582,156.0
4583,136.56
4584,110.5
4585,121.0
4586,137.0
4587,135.0
4588,121.5
4589,128.7
4590,137.0
4591,160.0
4592,76.69999999999999
4593,158.0
4594,141.0
4595,157.0
4596,133.4
4597,151.0
4598,117.4
4599,154.0
4600,109.66
4601,137.0
4602,156.7
4603,115.0
4604,92.2
4605,141.0
4606,128.8
4607,159.0
4608,146.0
4609,160.0
4610,136.7
4611,159.6
4612,149.92000000000002
4613,58.2
4614,136.4
4615,93.0
4616,160.0
4617,116.5
4618,121.0
4619,91.75999999999999
4620,140.0
4621,134.9
4622,144.5
4623,104.5
4624,128.0
4625,137.0
4626,132.8
4627,137.0
4628,90.7
4629,159.0
4630,154.0
4631,122.5
4632,156.0
4633,157.0
4634,133.56
4635,137.0
4636,157.0
4637,159.0
4638,157.0
4639,156.8
4640,132.0
4641,118.8
4642,129.2
4643,136.0
4644,125.0
4645,138.0
4646,157.0
4647,115.2
4648,160.0
4649,94.4
4650,129.95999999999998
4651,132.5
4652,119.0
4653,129.0
4654,159.0
4655,140.0
4656,86.4
4657,25.96
4658,160.0
4659,104.5
4660,151.2
4661,160.0
4662,137.0
4663,76.0
4664,2.299999999999997
4665,115.5
4666,80.4
4667,63.0
4668,60.5
4669,139.0
4670,159.0
4671,137.0
4672,157.0
4673,151.0
4674,130.20000000000002
4675,129.0
4676,113.4
4677,131.0
4678,54.8
4679,160.0
4680,156.56
4681,142.7
4682,87.19999999999999
4683,160.0
4684,160.0
4685,160.0
4686,133.0
4687,157.2
4688,144.5
4689,122.56
4690,133.0
4691,141.0
4692,160.0
4693,160.0
4694,143.4
4695,131.3
4696,70.0
4697,158.0
4698,139.0
4699,143.16
4700,113.8
4701,94.6
4702,70.0
4703,137.0
4704,107.5
4705,147.4
4706,132.0
4707,110.0
4708,144.5
4709,108.5
4710,160.0
4711,96.5
4712,156.0
4713,137.0
4714,156.7
4715,159.0
4716,121.8
4717,159.0
4718,128.8
4719,119.0
4720,127.1
4721,133.2
4722,141.39999999999998
4723,148.5
4724,103.5
4725,138.6
4726,160.0
4727,115.0
4728,141.0
4729,117.7
4730,157.0
4731,129.0
4732,116.4
4733,115.0
4734,103.8
4735,136.7
4736,162.0
4737,159.0
4738,130.4
4739,85.4
4740,150.39999999999998
4741,135.5
4742,137.0
4743,160.0
4744,89.2
4745,143.39999999999998
4746,144.6
4747,157.6
4748,122.7
4749,128.8
4750,143.0
4751,150.4
4752,140.0
4753,115.0
4754,144.0
4755,128.5
4756,135.5
4757,160.0
4758,144.8
4759,139.0
4760,160.0
4761,160.0
4762,133.4
4763,160.0
4764,108.19999999999999
4765,134.9
4766,119.0
4767,154.5
4768,156.7
4769,160.0
4770,86.4
4771,160.0
4772,75.4
4773,108.0
4774,119.5
4775,151.2
4776,118.0
4777,149.0
4778,155.6
4779,135.5
4780,137.0
4781,114.26
4782,159.0
4783,148.5
4784,114.6
4785,110.5
4786,132.0
4787,97.0
4788,145.0
4789,44.4
4790,97.5
4791,120.1
4792,131.0
4793,135.3
4794,139.0
4795,112.4
4796,115.0
4797,112.56
4798,128.7
4799,94.4
4800,99.39999999999999
4801,131.3
4802,159.0
4803,139.0
4804,149.0
4805,132.0
4806,133.0
4807,157.0
4808,159.0
4809,116.0
4810,115.16
4811,140.0
4812,127.8
4813,137.6
4814,129.5
4815,147.2
4816,93.4
4817,146.0
4818,160.0
4819,135.6
4820,159.0
4821,160.0
4822,127.5
4823,160.0
4824,140.0
4825,137.0
4826,109.7
4827,106.8
4828,98.9
4829,94.36
4830,124.8
4831,133.8
4832,102.7
4833,154.0
4834,127.39999999999999
4835,130.2
4836,159.0
4837,129.2
4838,115.0
4839,101.2
4840,136.2
4841,153.4
4842,159.0
4843,109.36
4844,74.5
4845,137.0
4846,133.7
4847,139.0
4848,116.0
4849,117.46000000000001
4850,157.0
4851,136.4
4852,113.1
4853,121.3
4854,106.5
4855,124.2
4856,139.0
4857,113.0
4858,76.9
4859,162.0
4860,149.0
4861,95.0
4862,142.0
4863,157.6
4864,159.0
4865,140.0
4866,91.5
4867,151.2
4868,152.7
4869,148.5
4870,156.0
4871,151.2
4872,132.96
4873,110.6
4874,136.0
4875,115.0
4876,158.0
4877,154.0
4878,125.5
4879,158.0
4880,156.56
4881,100.1
4882,123.4
4883,124.6
4884,132.0
4885,140.0
4886,121.5
4887,137.0
4888,116.0
4889,134.5
4890,149.8
4891,97.80000000000001
4892,129.2
4893,69.5
4894,76.0
4895,156.7
4896,160.0
4897,160.0
4898,133.0
4899,99.5
4900,159.0
4901,119.8
4902,103.4
4903,124.5
4904,115.0
4905,162.0
4906,110.8
4907,160.0
4908,130.6
4909,158.56
4910,129.4
4911,134.5
4912,160.0
4913,122.2
4914,99.9
4915,147.8
4916,113.0
4917,144.5
4918,130.2
4919,139.0
4920,140.5
4921,137.6
4922,155.7
4923,129.4
4924,70.0
4925,110.39999999999999
4926,155.0
4927,113.5
4928,124.4
4929,132.0
4930,160.0
4931,152.4
4932,89.6
4933,114.8
4934,148.0
4935,132.0
4936,132.0
4937,160.0
4938,113.06
4939,130.0
4940,108.0
4941,78.4
4942,128.8
4943,160.0
4944,160.0
4945,108.5
4946,139.0
4947,132.0
4948,142.8
4949,160.0
4950,110.5
4951,157.0
4952,135.5
4953,119.0
4954,159.0
4955,156.8
4956,152.8
4957,129.0
4958,140.0
4959,157.0
4960,148.0
4961,160.0
4962,140.0
4963,103.8
4964,132.8
4965,160.0
4966,136.6
4967,114.8
4968,129.0
4969,156.7
4970,160.0
4971,112.4
4972,139.5
4973,159.0
4974,153.36
4975,135.5
4976,148.6
4977,99.8
4978,151.2
4979,100.0
4980,109.3
4981,134.6
4982,160.0
4983,108.5
4984,156.8
4985,130.2
4986,158.0
4987,155.6
4988,111.8
4989,125.0
4990,154.0
4991,144.5
4992,160.0
4993,133.0
4994,159.0
4995,159.0
4996,148.4
4997,129.0
4998,129.0
4999,129.0
5000,135.7
5001,86.6
5002,133.5
5003,156.7
5004,153.8
5005,137.0
5006,157.0
5007,115.5
5008,155.7
5009,134.0
5010,134.9
5011,128.8
5012,89.4
5013,160.0
5014,103.0
5015,130.8
5016,92.9
5017,139.6
5018,118.2
5019,135.5
5020,132.0
5021,110.0
5022,141.0
5023,65.9
5024,160.0
5025,153.8
5026,79.8
5027,121.0
5028,160.0
5029,119.5
5030,132.60000000000002
5031,157.0
5032,160.0
5033,115.8
5034,98.5
5035,160.0
5036,137.0
5037,87.8
5038,160.0
5039,92.9
5040,117.5
5041,125.9
5042,100.9
5043,129.4
5044,103.9
5045,156.56
5046,80.1
5047,115.0
5048,160.0
5049,126.0
5050,148.5
5051,133.7
5052,99.0
5053,115.0
5054,160.0
5055,69.9
5056,113.1
5057,117.4
5058,121.75999999999999
5059,104.69999999999999
5060,135.5
5061,160.0
5062,160.0
5063,137.6
5064,72.0
5065,159.0
5066,160.0
5067,160.0
5068,104.7
5069,115.5
5070,116.9
5071,159.0
5072,121.0
5073,121.96
5074,160.0
5075,64.9
5076,135.5
5077,160.0
5078,156.8
5079,75.0
5080,101.0
5081,128.0
5082,123.3
5083,144.5
5084,146.0
5085,143.2
5086,160.0
5087,160.0
5088,123.7
5089,147.2
5090,108.7
5091,160.0
5092,155.6
5093,140.0
5094,81.5
5095,107.0
5096,160.0
5097,143.6
5098,106.0
5099,92.6
5100,156.56
5101,103.5
5102,132.0
5103,109.5
5104,146.6
5105,160.0
5106,116.19999999999999
5107,89.5
5108,159.0
5109,115.0
5110,147.8
5111,120.3
5112,127.5
5113,155.6
5114,140.0
5115,51.599999999999994
5116,119.0
5117,124.3
5118,132.8
5119,135.6
5120,133.4
5121,133.4
5122,124.9
5123,144.5
5124,134.9
5125,68.53999999999999
5126,108.5
5127,160.0
5128,92.9
5129,102.6
5130,155.56
5131,127.0
5132,149.0
5133,94.4
5134,132.8
5135,145.06
5136,147.8
5137,108.4
5138,60.0
5139,160.0
5140,160.0
5141,124.8
5142,74.2
5143,88.5
5144,137.0
5145,149.0
5146,126.5
5147,140.5
5148,117.7
5149,160.0
5150,154.3
5151,148.4
5152,115.66
5153,162.0
5154,156.0
5155,148.0
5156,160.0
5157,118.0
5158,121.0
5159,129.2
5160,156.39999999999998
5161,160.0
5162,156.56
5163,140.2
5164,157.2
5165,94.6
5166,121.8
5167,132.0
5168,116.5
5169,156.8
5170,133.4
5171,96.4
5172,108.0
5173,104.19999999999999
5174,146.0
5175,126.36
5176,132.0
5177,92.9
5178,156.0
5179,152.4
5180,154.4
5181,120.56
5182,158.56
5183,119.5
5184,155.6
5185,123.5
5186,160.0
5187,111.8
5188,146.0
5189,160.0
5190,124.8
5191,120.5
5192,133.7
5193,100.0
5194,114.0
5195,160.0
5196,133.4
5197,160.0
5198,117.2
5199,114.5
5200,119.5
5201,126.6
5202,87.19999999999999
5203,116.0
5204,92.9
5205,113.4
5206,137.0
5207,158.0
5208,122.5
5209,135.5
5210,157.6
5211,160.0
5212,140.0
5213,128.0
5214,147.8
5215,137.0
5216,132.8
5217,100.5
5218,105.5
5219,135.5
5220,110.3
5221,140.0
5222,105.8
5223,160.0
5224,160.0
5225,149.0
5226,154.0
5227,128.6
5228,154.0
5229,132.8
5230,124.2
5231,160.0
5232,132.3
5233,146.0
5234,149.0
5235,160.0
5236,149.0
5237,149.2
5238,129.0
5239,160.0
5240,136.4
5241,149.8
5242,104.6
5243,156.0
5244,155.8
5245,139.0
5246,133.4
5247,115.2
5248,106.16
5249,130.2
5250,132.0
5251,149.7
5252,160.0
5253,106.8
5254,140.5
5255,159.0
5256,160.0
5257,159.0
5258,69.5
5259,133.0
5260,137.0
5261,152.6
5262,135.5
5263,85.72
5264,160.0
5265,75.5
5266,101.6
5267,119.0
5268,128.8
5269,118.5
5270,88.5
5271,160.0
5272,112.6
5273,120.5
5274,105.0
5275,106.8
5276,122.5
5277,125.4
5278,98.0
5279,140.0
5280,128.8
5281,141.0
5282,155.7
5283,160.0
5284,135.0
5285,148.5
5286,133.3
5287,112.4
5288,137.0
5289,119.0
5290,118.0
5291,140.0
5292,88.0
5293,156.8
5294,119.0
5295,160.0
5296,135.5
5297,118.4
5298,153.7
5299,150.5
5300,155.8
5301,156.7
5302,159.0
5303,148.5
5304,137.0
5305,70.19999999999999
5306,118.5
5307,97.2
5308,128.8
5309,119.0
5310,134.6
5311,160.0
5312,160.0
5313,48.3
5314,162.0
5315,144.5
5316,135.5
5317,129.2
5318,135.8
5319,157.6
5320,162.0
5321,151.2
5322,105.8
5323,114.8
5324,85.4
5325,95.0
5326,161.0
5327,157.0
5328,148.4
5329,149.1
5330,132.0
5331,68.4
5332,102.1
5333,133.0
5334,144.5
5335,157.6
5336,133.4
5337,136.4
5338,160.0
5339,156.0
5340,156.7
5341,138.0
5342,76.5
5343,116.5
5344,121.0
5345,135.5
5346,76.69999999999999
5347,137.0
5348,150.4
5349,137.2
5350,150.4
5351,113.2
5352,137.0
5353,72.0
5354,160.0
5355,129.9
5356,131.0
5357,160.0
5358,127.5
5359,125.5
5360,134.9
5361,98.1
5362,156.0
5363,156.8
5364,132.0
5365,91.1
5366,117.0
5367,160.0
5368,160.0
5369,160.0
5370,125.56
5371,140.5
5372,63.199999999999996
5373,160.0
5374,75.0
5375,139.0
5376,145.8
5377,95.0
5378,154.8
5379,160.0
5380,126.0
5381,138.5
5382,137.0
5383,133.8
5384,71.5
5385,116.4
5386,100.0
5387,160.0
5388,142.0
5389,160.0
5390,121.5
5391,115.0
5392,136.5
5393,125.5
5394,104.5
5395,129.0
5396,119.0
5397,160.0
5398,158.0
5399,90.19999999999999
5400,162.0
5401,109.2
5402,160.0
5403,135.2
5404,160.0
5405,129.4
5406,132.3
5407,159.0
5408,140.0
5409,142.0
5410,121.0
5411,98.8
5412,91.5
5413,156.0
5414,126.6
5415,160.0
5416,135.7
5417,148.5
5418,113.96000000000001
5419,151.8
5420,129.36
5421,112.0
5422,146.1
5423,120.8
5424,132.6
5425,127.1
5426,95.2
5427,129.8
5428,160.0
5429,142.0
5430,157.6
5431,111.56
5432,143.4
5433,133.4
5434,101.0
5435,115.0
5436,122.8
5437,74.5
5438,158.0
5439,156.8
5440,160.0
5441,122.2
5442,145.2
5443,156.8
5444,125.5
5445,156.56
5446,160.0
5447,108.5
5448,160.0
5449,144.36
5450,133.4
5451,55.599999999999994
5452,115.0
5453,119.8
5454,125.4
5455,160.0
5456,160.0
5457,160.0
5458,129.0
5459,148.5
5460,160.0
5461,159.0
5462,149.0
5463,127.5
5464,126.0
5465,149.0
5466,127.5
5467,145.56
5468,118.2
5469,121.0
5470,139.0
5471,96.3
5472,130.2
5473,136.0
5474,148.0
5475,133.1
5476,132.8
5477,140.6
5478,137.0
5479,116.2
5480,144.5
5481,117.4
5482,159.0
5483,96.9
5484,160.0
5485,132.4
5486,115.0
5487,160.0
5488,111.0
5489,125.0
5490,121.3
5491,160.0
5492,156.0
5493,131.2
5494,150.4
5495,121.0
5496,159.0
5497,98.0
5498,115.96000000000001
5499,160.0
5500,77.5
5501,135.5
5502,159.0
5503,140.0
5504,160.0
5505,98.8
5506,117.4
5507,160.0
5508,133.4
5509,114.8
5510,113.9
5511,121.5
5512,108.1
5513,99.2
5514,140.0
5515,141.0
5516,160.0
5517,137.6
5518,150.5
5519,133.56
5520,116.9
5521,126.7
5522,135.5
5523,160.0
5524,160.0
5525,133.8
5526,119.5
5527,119.6
5528,130.6
5529,96.5
5530,160.0
5531,137.0
5532,160.0
5533,156.8
5534,111.56
5535,132.8
5536,137.0
5537,139.0
5538,115.0
5539,160.0
5540,131.7
5541,111.7
5542,116.8
5543,160.0
5544,118.0
5545,154.0
5546,95.9
5547,100.5
5548,101.2
5549,133.4
5550,146.0
5551,117.4
5552,125.9
5553,137.0
5554,93.5
5555,137.0
5556,157.6
5557,124.8
5558,104.1
5559,157.0
5560,110.3
5561,156.7
5562,125.0
5563,111.7
5564,-9.200000000000003
5565,129.0
5566,131.0
5567,132.0
5568,140.0
5569,160.0
5570,100.4
5571,83.0
5572,141.0
5573,160.0
5574,106.8
5575,133.4
5576,160.0
5577,117.4
5578,144.5
5579,160.0
5580,129.0
5581,156.0
5582,137.0
5583,148.4
5584,111.1
5585,132.3
5586,124.06
5587,88.9
5588,155.8
5589,140.3
5590,134.0
5591,134.9
5592,148.0
5593,130.2
5594,124.8
5595,148.6
5596,129.0
5597,125.6
5598,139.0
5599,155.6
5600,117.4
5601,108.6
5602,160.0
5603,139.0
5604,117.4
5605,82.80000000000001
5606,148.5
5607,133.0
5608,114.96
5609,139.0
5610,100.0
5611,119.9
5612,159.0
5613,106.0
5614,88.0
5615,102.0
5616,129.2
5617,116.5
5618,97.7
5619,160.0
5620,149.0
5621,120.5
5622,121.0
5623,137.0
5624,155.8
5625,127.7
5626,140.36
5627,78.5
5628,108.5
5629,124.0
5630,148.5
5631,110.5
5632,149.0
5633,107.8
5634,96.0
5635,122.9
5636,156.7
5637,121.5
5638,128.8
5639,122.7
5640,157.2
5641,160.0
5642,108.0
5643,148.0
5644,102.0
5645,160.0
5646,93.7
5647,126.0
5648,156.7
5649,144.8
5650,133.0
5651,135.5
5652,102.39999999999999
5653,136.2
5654,133.8
5655,149.0
5656,108.0
5657,149.0
5658,135.5
5659,150.4
5660,134.5
5661,160.0
5662,147.5
5663,160.0
5664,135.5
5665,160.0
5666,152.56
5667,98.2
5668,137.0
5669,152.16
5670,137.0
5671,152.4
5672,132.0
5673,159.0
5674,162.0
5675,121.0
5676,159.0
5677,123.5
5678,116.5
5679,129.6
5680,116.5
5681,128.7
5682,137.0
5683,76.8
5684,162.0
5685,160.0
5686,160.0
5687,121.8
5688,157.6
5689,101.36
5690,160.0
5691,145.0
5692,118.5
5693,119.7
5694,136.0
5695,125.3
5696,162.0
5697,148.5
5698,152.4
5699,111.0
5700,150.8
5701,143.8
5702,74.5
5703,112.0
5704,104.5
5705,148.5
5706,135.5
5707,137.0
5708,156.7
5709,129.4
5710,156.7
5711,137.0
5712,156.5
5713,133.0
5714,156.0
5715,160.0
5716,109.4
5717,137.0
5718,159.6
5719,160.0
5720,139.6
5721,124.5
5722,116.8
5723,123.0
5724,121.0
5725,160.0
5726,140.0
5727,90.8
5728,157.0
5729,160.0
5730,119.0
5731,137.0
5732,156.7
5733,126.0
5734,94.4
5735,121.6
5736,120.9
5737,116.8
5738,121.36
5739,125.4
5740,130.6
5741,160.0
5742,105.19999999999999
5743,132.8
5744,131.60000000000002
5745,162.0
5746,154.0
5747,132.5
5748,157.6
5749,110.0
5750,128.8
5751,160.0
5752,137.0
5753,146.0
5754,159.0
5755,101.0
5756,160.0
5757,110.5
5758,156.5
5759,125.0
5760,134.9
5761,113.1
5762,137.0
5763,147.8
5764,153.8
5765,160.0
5766,155.8
5767,140.0
5768,98.5
5769,160.0
5770,135.5
5771,135.5
5772,138.2
5773,113.96000000000001
5774,80.1
5775,100.0
5776,133.56
5777,137.0
5778,129.4
5779,154.16
5780,115.0
5781,120.0
5782,140.2
5783,160.0
5784,162.0
5785,146.0
5786,90.39999999999999
5787,132.8
5788,160.0
5789,74.19999999999999
5790,160.0
5791,159.0
5792,105.0
5793,137.0
5794,139.0
5795,106.9
5796,146.0
5797,115.0
5798,137.0
5799,126.10000000000001
5800,160.0
5801,132.6
5802,135.5
5803,160.0
5804,160.0
5805,127.0
5806,69.0
5807,104.4
5808,108.0
5809,160.0
5810,117.0
5811,157.6
5812,156.8
5813,160.0
5814,115.0
5815,135.5
5816,160.0
5817,137.0
5818,136.8
5819,71.06
5820,137.0
5821,162.0
5822,140.0
5823,131.6
5824,160.0
5825,137.0
5826,124.5
5827,71.6
5828,144.0
5829,156.56
5830,133.4
5831,160.0
5832,157.6
5833,119.2
5834,137.0
5835,160.0
5836,147.0
5837,97.4
5838,152.3
5839,139.5
5840,122.2
5841,107.9
5842,128.5
5843,128.8
5844,110.7
5845,91.5
5846,144.5
5847,126.9
5848,128.8
5849,159.0
5850,74.3
5851,115.3
5852,133.4
5853,96.6
5854,111.7
5855,109.0
5856,113.19999999999999
5857,138.0
5858,70.9
5859,157.6
5860,137.0
